transaction_id,item_sku,region,transaction_date,unit_price,units_sold,gross_revenue,snapshot_date,current_stock,warehouse_id,stockout_risk,30d_avg_revenue
14869,PROD-065,North,2025-09-08,467.75,4,1871.0,2025-07-27,226,B,False,16624.26294117647
14430,PROD-046,Central,2025-09-08,396.84,56,22223.039999999997,2025-09-05,3961,B,False,16122.860666666667
11848,PROD-080,North,2025-09-08,398.52,21,8368.92,2025-06-30,2315,C,False,10206.054999999998
11067,PROD-083,Central,2025-09-08,33.51,77,2580.27,2025-07-03,542,A,True,15553.096428571429
10979,PROD-007,South,2025-09-08,376.75,63,23735.25,2025-07-12,799,B,True,15248.832857142857
11998,PROD-015,Central,2025-09-08,199.4,7,1395.8,2025-07-22,1504,C,False,11545.78875
12074,PROD-082,North,2025-09-08,47.03,31,1457.93,2025-09-01,793,B,False,10176.4615
12730,PROD-056,North,2025-09-08,103.69,64,6636.16,2025-06-20,226,B,True,15135.050000000001
14417,PROD-060,North,2025-09-08,291.01,63,18333.63,2025-07-20,4241,B,False,13769.083529411766
10225,PROD-013,South,2025-09-09,362.32,98,35507.36,2025-09-08,4137,C,False,10789.349375
10760,PROD-058,North,2025-09-09,257.99,48,12383.52,2025-08-05,249,A,True,19156.872727272726
10916,PROD-021,Central,2025-09-09,219.0,12,2628.0,2025-08-16,701,B,False,10271.017272727273
11458,PROD-051,North,2025-09-09,314.26,12,3771.12,2025-08-28,1564,C,False,14064.817777777778
13624,PROD-001,Central,2025-09-10,169.0,41,6929.0,2025-06-01,1223,B,False,14693.678125
11147,PROD-022,North,2025-09-10,224.94,80,17995.2,2025-08-05,1101,B,True,15461.576153846154
10388,PROD-039,Central,2025-09-10,336.63,38,12791.94,2025-08-23,3491,B,False,15974.776666666667
13368,PROD-025,Central,2025-09-10,463.82,80,37105.6,2025-06-25,1119,B,True,13155.09
10492,PROD-096,North,2025-09-10,296.2,40,11848.0,2025-08-22,4283,A,False,10988.136470588235
11294,PROD-005,South,2025-09-11,177.09,67,11865.03,2025-06-27,896,B,True,15376.917777777779
10405,PROD-079,Central,2025-09-11,279.44,85,23752.4,2025-06-02,3263,C,False,12912.479166666666
12694,PROD-030,South,2025-09-11,234.27,27,6325.29,2025-08-18,1598,C,False,12346.166666666666
10690,PROD-001,North,2025-09-11,271.25,8,2170.0,2025-06-01,1223,B,False,12718.128
10279,PROD-045,Central,2025-09-11,97.79,27,2640.3300000000004,2025-08-11,4189,A,False,15372.783636363636
11461,PROD-096,South,2025-09-11,148.32,12,1779.84,2025-08-22,4283,A,False,9615.231875
13578,PROD-011,South,2025-09-11,80.35,46,3696.1,2025-08-08,1219,C,False,14575.470000000001
10857,PROD-082,North,2025-09-11,275.3,81,22299.3,2025-09-01,793,B,True,10753.739523809523
14727,PROD-082,North,2025-09-11,448.55,61,27361.55,2025-09-01,793,B,True,11508.64
11743,PROD-000,South,2025-09-11,493.11,11,5424.21,2025-06-19,1980,B,False,13107.954444444445
12160,PROD-086,South,2025-09-12,467.54,66,30857.640000000003,2025-07-04,4915,A,False,14132.138461538461
12220,PROD-027,Central,2025-09-12,44.85,65,2915.25,2025-08-21,1724,B,False,11363.576470588234
10182,PROD-020,South,2025-09-12,448.52,24,10764.48,2025-08-27,3855,C,False,9829.941764705884
12989,PROD-008,Central,2025-09-12,495.27,69,34173.63,2025-08-08,4229,C,False,12270.905714285715
14715,PROD-088,Central,2025-09-12,163.34,93,15190.62,2025-08-15,2529,B,False,9597.691666666668
12624,PROD-076,North,2025-09-12,22.06,75,1654.5,2025-07-31,1416,B,True,13432.895833333334
10822,PROD-033,North,2025-09-12,490.16,48,23527.68,2025-09-09,4661,B,False,12839.158888888887
12005,PROD-081,South,2025-09-13,461.52,36,16614.72,2025-09-13,4939,A,False,14934.2875
11121,PROD-055,North,2025-09-13,309.15,69,21331.35,2025-07-27,4115,B,False,11546.68
10395,PROD-095,Central,2025-09-13,85.95,5,429.75,2025-09-09,3873,C,False,13193.227499999999
10788,PROD-017,South,2025-09-13,433.72,34,14746.480000000001,2025-08-27,2585,C,False,10130.936
13224,PROD-072,South,2025-09-13,208.75,31,6471.25,2025-08-26,3174,B,False,14110.05125
14151,PROD-085,North,2025-09-13,55.01,52,2860.52,2025-09-06,3576,C,False,12987.081764705881
10934,PROD-079,Central,2025-09-13,185.55,62,11504.1,2025-06-02,3263,C,False,12804.142307692307
13693,PROD-036,South,2025-09-13,452.6,45,20367.0,2025-06-18,2485,B,False,21828.89285714286
11049,PROD-057,South,2025-09-14,63.77,65,4145.05,2025-09-14,726,B,True,8518.358888888888
13884,PROD-075,North,2025-09-14,413.15,39,16112.849999999999,2025-07-03,4544,B,False,13404.136818181818
14019,PROD-085,North,2025-09-14,393.14,49,19263.86,2025-09-06,3576,C,False,13335.791666666666
11472,PROD-042,Central,2025-09-14,364.34,34,12387.56,2025-07-13,2801,C,False,13438.233125
13333,PROD-075,Central,2025-09-14,230.59,11,2536.4900000000002,2025-07-03,4544,B,False,13578.64105263158
13940,PROD-035,Central,2025-09-14,139.16,73,10158.68,2025-07-04,3362,C,False,13624.140666666666
11744,PROD-085,South,2025-09-14,246.63,42,10358.46,2025-09-06,3576,C,False,12603.40388888889
13612,PROD-013,Central,2025-09-14,264.87,78,20659.86,2025-09-08,4137,C,False,13870.342142857144
12142,PROD-001,Central,2025-09-15,476.41,93,44306.130000000005,2025-09-15,917,B,True,16435.58705882353
11703,PROD-075,North,2025-09-15,499.94,37,18497.78,2025-07-03,4544,B,False,13625.59956521739
12009,PROD-079,South,2025-09-15,80.35,64,5142.4,2025-06-02,3263,C,False,16883.323888888888
13572,PROD-016,North,2025-09-15,116.23,17,1975.91,2025-08-24,1573,B,False,17293.75857142857
14411,PROD-059,South,2025-09-15,153.66,25,3841.5,2025-09-04,1492,B,False,11809.947272727273
11457,PROD-036,Central,2025-09-15,322.18,3,966.54,2025-06-18,2485,B,False,14305.373846153845
11451,PROD-031,South,2025-09-16,310.0,26,8060.0,2025-06-19,1395,C,False,18364.474285714285
11083,PROD-015,South,2025-09-16,359.05,12,4308.6,2025-07-22,1504,C,False,11361.778571428571
14685,PROD-085,South,2025-09-16,93.44,61,5699.84,2025-09-06,3576,C,False,12240.058421052632
11329,PROD-078,South,2025-09-16,60.33,97,5852.01,2025-05-06,1638,C,True,11671.188571428573
12445,PROD-044,North,2025-09-16,357.89,22,7873.58,2025-08-07,1402,B,False,13991.891666666668
11530,PROD-068,North,2025-09-16,232.33,8,1858.64,2025-08-29,549,C,False,8433.53
10362,PROD-062,South,2025-09-16,223.73,28,6264.44,2025-09-03,745,A,False,14891.030666666666
12291,PROD-021,North,2025-09-16,366.04,50,18302.0,2025-08-16,701,B,True,6140.643571428571
12483,PROD-004,North,2025-09-16,259.24,39,10110.36,2025-07-25,372,C,True,11370.140454545455
11288,PROD-012,Central,2025-09-17,280.25,87,24381.75,2025-08-21,1232,B,True,15465.312
11940,PROD-007,South,2025-09-17,376.72,25,9418.0,2025-07-12,799,B,False,14860.110666666667
13846,PROD-038,Central,2025-09-17,248.83,38,9455.54,2025-08-02,631,A,True,13364.372631578946
14979,PROD-028,North,2025-09-17,221.71,87,19288.77,2025-08-28,4437,A,False,14000.257692307692
14856,PROD-088,North,2025-09-17,127.52,31,3953.12,2025-08-15,2529,B,False,8967.642
11549,PROD-031,Central,2025-09-17,304.98,43,13114.140000000001,2025-06-19,1395,C,False,11602.222499999998
13032,PROD-085,North,2025-09-17,321.57,19,6109.83,2025-09-06,3576,C,False,12955.477894736841
13387,PROD-058,Central,2025-09-18,439.46,66,29004.359999999997,2025-08-05,249,A,True,11516.66
10144,PROD-053,North,2025-09-18,397.31,62,24633.22,2025-07-13,2683,A,False,13759.464000000002
14445,PROD-017,North,2025-09-18,389.8,99,38590.200000000004,2025-08-27,2585,C,False,12401.974444444444
11198,PROD-073,North,2025-09-18,445.9,43,19173.7,2025-08-19,157,C,True,13358.98842105263
14779,PROD-045,North,2025-09-18,389.32,81,31534.92,2025-08-11,4189,A,False,14425.983333333334
11065,PROD-053,South,2025-09-18,193.69,90,17432.1,2025-07-13,2683,A,False,9081.525238095239
10827,PROD-020,Central,2025-09-18,27.49,62,1704.3799999999999,2025-08-27,3855,C,False,8570.327777777777
14749,PROD-055,Central,2025-09-18,485.29,73,35426.17,2025-07-27,4115,B,False,12534.042142857143
14823,PROD-035,Central,2025-09-19,469.99,56,26319.440000000002,2025-07-04,3362,C,False,14417.596875
12755,PROD-054,North,2025-09-19,103.11,76,7836.36,2025-07-30,3709,C,False,9753.036315789474
11215,PROD-056,North,2025-09-19,255.46,18,4598.28,2025-06-20,226,B,True,14432.598666666667
12778,PROD-078,North,2025-09-19,60.75,14,850.5,2025-05-06,1638,C,False,11290.434285714287
14603,PROD-061,North,2025-09-19,472.87,40,18914.8,2025-09-05,4976,C,False,10405.774166666668
12969,PROD-052,North,2025-09-19,181.17,85,15399.449999999999,2025-07-23,1248,A,True,12020.200666666668
13793,PROD-073,North,2025-09-19,245.07,38,9312.66,2025-08-19,157,C,True,13156.672
11308,PROD-088,South,2025-09-19,127.23,30,3816.9,2025-08-15,2529,B,False,15049.862857142858
14328,PROD-053,North,2025-09-19,248.21,44,10921.24,2025-07-13,2683,A,False,13582.075
10305,PROD-070,Central,2025-09-19,258.1,19,4903.900000000001,2025-08-25,1353,C,False,12038.439090909089
13708,PROD-016,South,2025-09-20,392.73,67,26312.91,2025-08-24,1573,B,False,14699.2435
12329,PROD-098,North,2025-09-20,19.89,49,974.61,2025-09-16,4504,C,False,16764.96947368421
12120,PROD-073,Central,2025-09-20,38.89,48,1866.72,2025-08-19,157,C,True,14951.749523809523
10270,PROD-035,North,2025-09-20,34.66,97,3362.0199999999995,2025-07-04,3362,C,False,10454.030769230769
10985,PROD-038,Central,2025-09-20,272.91,7,1910.3700000000001,2025-08-02,631,A,False,12791.672499999999
10554,PROD-087,Central,2025-09-20,494.94,73,36130.62,2025-09-14,2365,C,False,14563.83857142857
13562,PROD-049,South,2025-09-20,454.42,1,454.42,2025-07-19,2002,B,False,12742.779444444444
11735,PROD-071,Central,2025-09-21,190.51,36,6858.36,2025-06-17,1325,B,False,18472.063000000002
10620,PROD-014,South,2025-09-21,323.06,1,323.06,2025-09-12,758,C,False,14215.327272727272
10227,PROD-023,South,2025-09-21,265.56,80,21244.8,2025-08-27,3724,C,False,16351.118666666667
14785,PROD-037,Central,2025-09-21,119.78,16,1916.48,2025-07-16,2537,A,False,9302.173125000001
14433,PROD-058,South,2025-09-21,179.28,33,5916.24,2025-08-05,249,A,True,7761.706923076923
11837,PROD-070,Central,2025-09-21,464.31,22,10214.82,2025-08-25,1353,C,False,11886.470833333333
11366,PROD-083,Central,2025-09-21,317.67,32,10165.44,2025-07-03,542,A,True,15193.919333333333
13934,PROD-013,North,2025-09-21,132.72,50,6636.0,2025-09-08,4137,C,False,13416.016923076922
13978,PROD-090,South,2025-09-22,378.77,94,35604.38,2025-09-10,3587,B,False,11853.347142857141
10837,PROD-093,South,2025-09-22,283.46,12,3401.5199999999995,2025-08-27,3118,C,False,11959.857272727271
14765,PROD-078,Central,2025-09-22,299.12,35,10469.2,2025-05-06,1638,C,False,11503.813333333334
12580,PROD-060,South,2025-09-22,67.78,31,2101.18,2025-07-20,4241,B,False,11487.602222222222
10349,PROD-082,Central,2025-09-22,163.2,32,5222.4,2025-09-01,793,B,False,15769.34705882353
12207,PROD-032,Central,2025-09-22,217.7,17,3700.8999999999996,2025-06-28,751,C,False,14271.624285714284
10472,PROD-045,North,2025-09-22,139.18,80,11134.400000000001,2025-08-11,4189,A,False,14276.365909090908
13900,PROD-055,Central,2025-09-22,434.23,50,21711.5,2025-07-27,4115,B,False,13145.872666666666
13048,PROD-074,South,2025-09-22,313.66,8,2509.28,2025-09-20,2729,A,False,10648.143333333333
12920,PROD-017,Central,2025-09-23,34.32,76,2608.32,2025-08-27,2585,C,False,11354.18157894737
12654,PROD-067,South,2025-09-23,391.52,57,22316.64,2025-08-12,238,A,True,14631.305625
11094,PROD-043,South,2025-09-23,357.12,77,27498.24,2025-09-15,1338,B,True,8510.434615384615
10325,PROD-032,North,2025-09-23,243.59,22,5358.9800000000005,2025-06-28,751,C,False,15397.470000000001
10490,PROD-065,Central,2025-09-23,28.81,38,1094.78,2025-07-27,226,B,True,14496.64125
14046,PROD-012,Central,2025-09-23,397.32,65,25825.8,2025-08-21,1232,B,True,15958.66857142857
11613,PROD-077,South,2025-09-23,393.24,48,18875.52,2025-06-16,260,C,True,13860.234999999999
13389,PROD-027,North,2025-09-23,172.04,13,2236.52,2025-08-21,1724,B,False,13093.756
11271,PROD-021,North,2025-09-23,281.16,67,18837.72,2025-08-16,701,B,True,6987.115333333333
11161,PROD-016,North,2025-09-23,114.5,14,1603.0,2025-08-24,1573,B,False,16247.708
12711,PROD-027,Central,2025-09-23,266.18,49,13042.82,2025-08-21,1724,B,False,11456.867777777778
11768,PROD-053,South,2025-09-24,45.23,71,3211.33,2025-07-13,2683,A,False,8814.698181818181
11660,PROD-091,Central,2025-09-24,100.31,36,3611.16,2025-07-30,221,A,True,8864.407500000001
10943,PROD-004,North,2025-09-24,147.94,46,6805.24,2025-07-25,372,C,True,11171.66652173913
14510,PROD-038,North,2025-09-24,274.98,99,27223.02,2025-08-02,631,A,True,10938.905789473683
14884,PROD-030,North,2025-09-24,188.81,68,12839.08,2025-08-18,1598,C,False,13932.994666666666
12498,PROD-091,Central,2025-09-24,412.27,65,26797.55,2025-07-30,221,A,True,10856.978888888889
12385,PROD-096,North,2025-09-24,488.21,46,22457.66,2025-08-22,4283,A,False,11625.332222222223
11061,PROD-092,South,2025-09-24,199.55,73,14567.150000000001,2025-09-01,4028,A,False,11231.141111111112
14319,PROD-061,North,2025-09-24,449.59,81,36416.79,2025-09-05,4976,C,False,12406.621538461539
12095,PROD-025,North,2025-09-24,72.6,37,2686.2,2025-06-25,1119,B,False,14778.233499999998
13248,PROD-044,Central,2025-09-24,488.29,81,39551.490000000005,2025-08-07,1402,B,True,12704.863333333335
13301,PROD-049,North,2025-09-25,229.19,25,5729.75,2025-07-19,2002,B,False,11760.432727272728
13606,PROD-021,North,2025-09-25,111.81,96,10733.76,2025-08-16,701,B,True,7221.280625
14824,PROD-086,South,2025-09-25,320.7,3,962.0999999999999,2025-09-16,4293,A,False,13191.421428571428
12472,PROD-020,North,2025-09-25,329.3,86,28319.8,2025-08-27,3855,C,False,14942.181111111111
11903,PROD-035,Central,2025-09-26,13.5,38,513.0,2025-09-21,4723,C,False,13599.679411764706
14185,PROD-089,Central,2025-09-26,341.58,40,13663.199999999999,2025-07-28,3728,C,False,13143.63625
11990,PROD-023,South,2025-09-26,372.36,10,3723.6000000000004,2025-08-27,3724,C,False,15561.89875
11699,PROD-071,North,2025-09-26,490.67,40,19626.8,2025-09-22,2721,C,False,16044.3425
13132,PROD-020,North,2025-09-27,276.81,74,20483.94,2025-08-27,3855,C,False,15496.357
11302,PROD-054,South,2025-09-27,451.06,43,19395.58,2025-07-30,3709,C,False,9860.800000000001
12058,PROD-065,North,2025-09-27,171.52,88,15093.76,2025-07-27,226,B,True,16539.235
10686,PROD-023,Central,2025-09-27,312.6,52,16255.2,2025-08-27,3724,C,False,8827.05909090909
13492,PROD-078,South,2025-09-27,97.79,75,7334.250000000001,2025-05-06,1638,C,False,11382.059333333335
12301,PROD-018,Central,2025-09-28,32.36,35,1132.6,2025-09-08,350,A,True,8418.204545454546
10518,PROD-058,Central,2025-09-28,164.87,35,5770.45,2025-08-05,249,A,True,11106.216428571428
12349,PROD-083,Central,2025-09-28,41.69,91,3793.79,2025-09-23,3142,A,False,14481.411250000001
11871,PROD-016,North,2025-09-28,358.01,14,5012.139999999999,2025-08-24,1573,B,False,15545.485
10176,PROD-008,South,2025-09-28,306.72,23,7054.56,2025-08-08,4229,C,False,15244.477777777776
13239,PROD-048,Central,2025-09-28,339.72,13,4416.360000000001,2025-07-21,838,C,False,12655.255
10039,PROD-030,North,2025-09-29,315.81,4,1263.24,2025-08-18,1598,C,False,13141.135
10619,PROD-072,Central,2025-09-29,477.06,63,30054.78,2025-08-26,3174,B,False,17745.786666666667
12225,PROD-028,South,2025-09-29,328.59,16,5257.44,2025-08-28,4437,A,False,12630.287333333334
12956,PROD-089,Central,2025-09-29,328.01,74,24272.739999999998,2025-09-27,4625,C,False,14380.203333333333
10282,PROD-052,South,2025-09-29,373.75,16,5980.0,2025-07-23,1248,A,False,12396.731428571427
11234,PROD-006,South,2025-09-29,42.54,94,3998.7599999999998,2025-08-04,946,A,True,16095.15818181818
10578,PROD-065,North,2025-09-30,495.52,61,30226.719999999998,2025-07-27,226,B,True,17259.628947368423
12065,PROD-052,Central,2025-09-30,436.8,96,41932.8,2025-07-23,1248,A,True,11484.93142857143
14167,PROD-079,North,2025-09-30,40.04,96,3843.84,2025-09-17,4643,B,False,11684.763571428572
12313,PROD-054,South,2025-09-30,387.85,43,16677.55,2025-07-30,3709,C,False,10315.25
13669,PROD-098,North,2025-09-30,230.85,70,16159.5,2025-09-16,4504,C,False,16734.696
10661,PROD-067,North,2025-09-30,291.47,64,18654.08,2025-08-12,238,A,True,11039.810000000001
14002,PROD-082,Central,2025-09-30,401.78,5,2008.8999999999999,2025-09-01,793,B,False,15004.877777777778
13085,PROD-053,South,2025-10-01,186.6,23,4291.8,2025-07-13,2683,A,False,8618.050434782608
13299,PROD-072,South,2025-10-01,350.46,68,23831.28,2025-08-26,3174,B,False,15190.187777777777
10611,PROD-023,Central,2025-10-01,293.81,63,18510.03,2025-08-27,3724,C,False,9633.973333333333
14157,PROD-036,North,2025-10-01,246.29,19,4679.51,2025-06-18,2485,B,False,15370.752142857144
13499,PROD-069,North,2025-10-02,59.15,84,4968.599999999999,2025-07-19,3476,C,False,10453.402777777777
13580,PROD-057,North,2025-10-02,73.03,29,2117.87,2025-09-14,726,B,False,14982.788235294118
13408,PROD-090,North,2025-10-02,431.21,71,30615.91,2025-09-10,3587,B,False,16138.584705882353
13359,PROD-072,South,2025-10-02,78.59,99,7780.410000000001,2025-08-26,3174,B,False,14449.210000000001
12447,PROD-005,North,2025-10-02,299.79,10,2997.9,2025-06-27,896,B,False,8746.489285714286
12705,PROD-074,North,2025-10-02,383.44,52,19938.88,2025-09-20,2729,A,False,15104.26705882353
10645,PROD-092,North,2025-10-02,56.87,98,5573.259999999999,2025-09-01,4028,A,False,14583.919285714286
12876,PROD-098,Central,2025-10-02,492.17,99,48724.83,2025-09-16,4504,C,False,9303.93
14896,PROD-077,Central,2025-10-02,243.77,43,10482.11,2025-06-16,260,C,True,13876.226842105263
13836,PROD-073,South,2025-10-02,221.43,7,1550.01,2025-08-19,157,C,False,14090.390666666666
14524,PROD-050,North,2025-10-03,326.62,51,16657.62,2025-08-18,140,C,True,13510.276153846153
11693,PROD-000,South,2025-10-03,259.66,100,25966.000000000004,2025-06-19,1980,B,True,13784.693684210528
13812,PROD-032,Central,2025-10-03,427.42,48,20516.16,2025-06-28,751,C,True,14555.46681818182
14888,PROD-024,North,2025-10-03,112.81,35,3948.35,2025-09-08,3784,B,False,9834.268
12648,PROD-085,North,2025-10-03,416.36,62,25814.32,2025-09-06,3576,C,False,13598.420000000002
13374,PROD-034,North,2025-10-03,383.21,77,29507.17,2025-08-12,2509,C,False,19930.261
12363,PROD-030,North,2025-10-04,381.17,79,30112.43,2025-08-18,1598,C,False,14139.446470588235
12768,PROD-028,South,2025-10-05,25.17,33,830.61,2025-08-28,4437,A,False,11892.8075
10375,PROD-036,North,2025-10-05,405.84,66,26785.44,2025-06-18,2485,B,False,16131.731333333333
14058,PROD-039,North,2025-10-05,315.57,30,9467.1,2025-08-23,3491,B,False,14959.46294117647
13324,PROD-011,Central,2025-10-05,18.56,80,1484.8,2025-08-08,1219,C,True,7975.1630000000005
13291,PROD-059,North,2025-10-05,390.38,49,19128.62,2025-09-04,1492,B,False,9976.57
10123,PROD-018,South,2025-10-05,29.39,23,675.97,2025-09-08,350,A,True,16055.724444444446
12727,PROD-017,South,2025-10-06,53.04,48,2545.92,2025-08-27,2585,C,False,9839.204615384615
13091,PROD-091,North,2025-10-06,385.95,66,25472.7,2025-07-30,221,A,True,13638.127777777778
12203,PROD-085,Central,2025-10-06,245.65,60,14739.0,2025-09-06,3576,C,False,9347.655882352941
13935,PROD-066,South,2025-10-06,264.42,16,4230.72,2025-09-02,4520,B,False,10925.481333333333
14242,PROD-039,North,2025-10-06,134.17,92,12343.64,2025-08-23,3491,B,False,14814.139444444445
11032,PROD-044,North,2025-10-06,437.18,1,437.18,2025-08-07,1402,B,False,13278.485789473685
11900,PROD-056,Central,2025-10-06,238.89,8,1911.12,2025-09-21,1697,A,False,12315.876842105263
11733,PROD-091,South,2025-10-06,309.07,33,10199.31,2025-07-30,221,A,True,10062.72125
11403,PROD-093,North,2025-10-06,264.6,72,19051.2,2025-08-27,3118,C,False,8280.434615384615
10868,PROD-092,Central,2025-10-07,406.94,79,32148.26,2025-09-01,4028,A,False,15003.334761904764
13315,PROD-041,North,2025-10-07,170.41,74,12610.34,2025-07-17,3475,C,False,11097.277647058823
13147,PROD-076,Central,2025-10-07,322.47,4,1289.88,2025-09-29,502,B,False,15574.948235294118
14140,PROD-081,North,2025-10-07,404.12,44,17781.28,2025-09-13,4939,A,False,16661.945
13162,PROD-059,Central,2025-10-07,185.0,54,9990.0,2025-09-04,1492,B,False,14064.752142857144
10494,PROD-039,Central,2025-10-07,146.36,75,10977.000000000002,2025-08-23,3491,B,False,15590.332307692308
13898,PROD-065,North,2025-10-07,177.27,54,9572.58,2025-10-02,2091,C,False,16875.2765
13296,PROD-063,North,2025-10-07,294.4,59,17369.6,2025-07-05,3855,B,False,14874.828666666666
14381,PROD-073,Central,2025-10-07,359.82,15,5397.3,2025-08-19,157,C,True,14517.456363636365
14372,PROD-065,North,2025-10-08,209.05,85,17769.25,2025-10-02,2091,C,False,16917.846666666668
14508,PROD-005,South,2025-10-08,495.43,85,42111.55,2025-06-27,896,B,True,18050.381
13764,PROD-017,North,2025-10-08,256.23,54,13836.420000000002,2025-08-27,2585,C,False,12545.419
14801,PROD-043,North,2025-10-08,269.2,33,8883.6,2025-09-15,1338,B,False,13810.428421052633
13022,PROD-047,South,2025-10-09,148.32,71,10530.72,2025-08-11,4538,A,False,16956.505384615382
14471,PROD-039,Central,2025-10-09,10.3,98,1009.4000000000001,2025-08-23,3491,B,False,14548.837142857143
10820,PROD-088,Central,2025-10-09,17.11,12,205.32,2025-08-15,2529,B,False,8875.201538461539
10137,PROD-034,South,2025-10-09,74.17,92,6823.64,2025-10-06,608,C,True,10414.95875
10246,PROD-034,Central,2025-10-09,491.96,42,20662.32,2025-10-06,608,C,True,8166.547647058824
12299,PROD-068,Central,2025-10-09,268.13,4,1072.52,2025-08-29,549,C,False,13347.9312
14106,PROD-032,North,2025-10-09,451.35,58,26178.300000000003,2025-06-28,751,C,True,15964.88210526316
13618,PROD-060,North,2025-10-10,234.67,13,3050.71,2025-10-05,711,B,False,13173.618333333334
13662,PROD-087,South,2025-10-10,140.08,87,12186.960000000001,2025-09-14,2365,C,False,10074.913076923076
10262,PROD-091,South,2025-10-10,293.66,32,9397.12,2025-10-07,2723,C,False,10023.568235294118
10141,PROD-029,North,2025-10-11,68.02,68,4625.36,2025-09-08,1715,A,False,12540.331764705883
12583,PROD-054,South,2025-10-11,265.72,88,23383.36,2025-07-30,3709,C,False,11132.006875
13561,PROD-031,North,2025-10-11,433.61,10,4336.1,2025-06-19,1395,C,False,10305.35
12970,PROD-025,North,2025-10-11,177.83,98,17427.34,2025-06-25,1119,B,True,14904.381428571429
14710,PROD-049,North,2025-10-11,237.31,43,10204.33,2025-07-19,2002,B,False,11630.7575
11196,PROD-069,North,2025-10-11,252.27,88,22199.760000000002,2025-07-19,3476,C,False,11071.63210526316
12878,PROD-015,North,2025-10-11,66.87,70,4680.900000000001,2025-07-22,1504,C,False,18324.555294117647
14350,PROD-037,Central,2025-10-12,375.24,31,11632.44,2025-09-28,1166,B,False,9439.247647058824
12669,PROD-061,South,2025-10-12,496.11,31,15379.41,2025-09-05,4976,C,False,12697.129411764705
10488,PROD-022,Central,2025-10-12,479.49,73,35002.770000000004,2025-10-09,1839,B,False,11714.200625000001
14577,PROD-081,South,2025-10-12,117.41,23,2700.43,2025-09-13,4939,A,False,14214.648823529411
10523,PROD-052,Central,2025-10-13,397.76,21,8352.96,2025-10-01,1606,A,False,11276.133333333333
13435,PROD-060,South,2025-10-13,159.46,41,6537.860000000001,2025-10-05,711,B,True,11227.089473684211
13073,PROD-061,North,2025-10-13,36.53,57,2082.21,2025-09-05,4976,C,False,11669.163571428571
13788,PROD-046,Central,2025-10-13,279.59,90,25163.1,2025-09-05,3961,B,False,16687.875625
12471,PROD-091,North,2025-10-13,258.96,92,23824.32,2025-10-07,2723,C,False,14174.243157894736
12950,PROD-079,South,2025-10-13,479.05,62,29701.100000000002,2025-09-17,4643,B,False,17557.943684210524
12975,PROD-002,North,2025-10-13,237.97,61,14516.17,2025-09-25,3519,A,False,8932.686470588236
14674,PROD-063,Central,2025-10-14,273.23,71,19399.33,2025-07-05,3855,B,False,12736.084285714285
14534,PROD-030,Central,2025-10-14,352.33,18,6341.94,2025-08-18,1598,C,False,15697.47294117647
11500,PROD-072,South,2025-10-14,137.7,27,3717.8999999999996,2025-08-26,3174,B,False,13473.636363636364
14358,PROD-009,North,2025-10-14,477.95,79,37758.049999999996,2025-07-30,1209,A,True,12173.49
12415,PROD-006,Central,2025-10-14,380.23,32,12167.36,2025-10-14,2123,C,False,14740.866666666665
13322,PROD-070,North,2025-10-14,286.34,28,8017.5199999999995,2025-08-25,1353,C,False,14483.645714285714
11556,PROD-013,South,2025-10-15,291.69,30,8750.7,2025-09-08,4137,C,False,10669.428823529412
10564,PROD-015,South,2025-10-15,145.44,66,9599.039999999999,2025-07-22,1504,C,False,11244.262666666667
12055,PROD-032,Central,2025-10-15,18.98,26,493.48,2025-06-28,751,C,False,13944.076086956522
11920,PROD-060,South,2025-10-16,445.94,39,17391.66,2025-10-05,711,B,True,11535.318
14570,PROD-078,Central,2025-10-16,342.81,97,33252.57,2025-10-12,4480,A,False,13176.794615384617
14111,PROD-000,South,2025-10-16,99.55,93,9258.15,2025-06-19,1980,B,False,13558.3665
10519,PROD-017,North,2025-10-16,312.84,68,21273.12,2025-08-27,2585,C,False,13338.846363636363
14120,PROD-005,North,2025-10-16,273.32,39,10659.48,2025-06-27,896,B,False,8874.022
12562,PROD-006,South,2025-10-16,74.62,16,1193.92,2025-10-14,2123,C,False,14853.388333333334
13958,PROD-024,South,2025-10-16,210.59,74,15583.66,2025-09-08,3784,B,False,19057.975000000002
11741,PROD-058,North,2025-10-16,66.39,72,4780.08,2025-09-30,1574,C,False,17958.806666666667
11506,PROD-044,South,2025-10-16,289.19,14,4048.66,2025-10-11,4749,C,False,14523.766923076922
12083,PROD-003,North,2025-10-17,47.17,47,2216.9900000000002,2025-10-09,3896,C,False,13650.2225
10396,PROD-073,North,2025-10-17,427.5,46,19665.0,2025-10-08,2317,C,False,13466.592380952381
11887,PROD-077,North,2025-10-17,128.98,17,2192.66,2025-06-16,260,C,True,7141.555625
12625,PROD-042,South,2025-10-17,326.76,43,14050.68,2025-09-18,1665,C,False,9383.82111111111
11381,PROD-070,South,2025-10-17,233.2,46,10727.199999999999,2025-08-25,1353,C,False,18070.338125
13690,PROD-082,Central,2025-10-17,483.59,27,13056.929999999998,2025-09-01,793,B,False,14902.354210526315
13654,PROD-019,North,2025-10-17,454.21,2,908.42,2025-10-12,1164,A,False,10718.617333333334
14997,PROD-035,North,2025-10-18,164.5,8,1316.0,2025-09-21,4723,C,False,9801.314285714285
